ID_float,dt_float,lat_float,lon_float,kd_380_Xing,kd_412_Xing,kd_490_Xing,PAR_0,zpd_PAR,kd_PAR,kd_490_it,kd_412_it,aot_869,angstrom,Rrs_412,Rrs_443,Rrs_469,Rrs_488,Rrs_531,Rrs_547,Rrs_555,Rrs_645,Rrs_667,Rrs_678,chlor_a,Kd_490_Aus,sat_dt,weigth,new_kd_Aus,sat_name,a_490,bb_490,nw_490,a_412,bb_412,nw_412,new_kd_490_Lee_indiv,new_kd_412_Lee_indiv,zenith_angle,rrs_412,rrs_490,aot_862,Rrs_410,Rrs_486,Rrs_551,Rrs_671,new_kd_490_Lee_global,new_kd_412_Lee_global,TOTANGSTR_Merra,TOTEXTTAU_Merra,TOTSCATAU_Merra,PS_Merra,lat_Merra,lon_Merra,dt_Merra,tau_mol_490,tau_mol_412,w_490,w_412,a_aer,tau_aer_490,tau_aer_412,t_dir_490,t_dir_412,t_tot_490,t_tot_412,f_490,f_412,D0_490,D0_412,kd_490_f,kd_412_f
6901654,736284.6722,-51.17398333,-56.38094667,0.057547687,0.047267835,0.038548695,837.6231849,17.5344533,0.057030578,0.037460403,0.04736655,0.116559997,0.460645506,0.006500819,0.005696637,0.00555061,0.004998668,0.002507455,0.001911365,0.001615044,7.63E-05,0.000196783,0.000222436,0.193567114,0.042269564,736284.7413,0.022870906,0.035297387,aqua,0.029331751,0.002903281,0.4779876,0.037874205,0.004946376,0.576784011,0.037967763,0.051533223,42.1599431,0.011942007,0.009025805,NaN,NaN,NaN,NaN,NaN,0.036447966,0.048837075,0.594262004,0.052800044,0.049903702,101242.4688,-51,-56.25,736284.7083,0.153823444,0.314269662,0.882442398,0.796047738,0.666666667,0.089522048,0.082650203,0.720161295,0.585402099,0.873091362,0.779180568,0.824840705,0.751304797,1.322399523,1.311219949,0.042627591,0.0561472
6901659,736284.9069,-18.04505667,-149.5882867,0.023224959,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.108904345,NaN,0.017948881,0.013214001,0.010717048,0.008316349,0.003129566,0.002436641,0.001919819,0.000365566,0.000297084,0.000281584,0.033173745,0.029343999,736284.8385,0.018107798,0.026186883,terra,0.020150736,0.003181315,0.436213418,0.015260119,0.005367682,0.531512621,0.025229556,0.02134876,22.67014184,0.031589396,0.014449716,NaN,NaN,NaN,NaN,NaN,0.022329098,0.015741858,0.378274351,0.093724906,0.090886287,100867.3906,-18,-149.375,736284.875,0.153786002,0.313105371,0.928253523,0.869326617,0.666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6901648,736285.4403,40.87118333,4.783063333,0.058493903,0.031376129,NaN,NaN,NaN,NaN,NaN,0.028378615,0.030504761,1.056354582,0.005604175,0.005444084,0.005440274,0.004699918,0.002263218,0.00183174,0.001504783,7.21E-05,0.000238001,0.000248168,0.195838111,0.043313042,736285.4462,8.63E-05,0.037424786,terra,0.029312173,0.002732852,0.507796259,0.041691146,0.004713319,0.605303932,0.040281067,0.057255858,60.63510295,0.010324173,0.00849555,NaN,NaN,NaN,NaN,NaN,0.039067332,0.057711226,0.918971241,0.057345133,0.050919272,102268.4609,41,5,736285.4583,0.153925863,0.317454473,0.798516599,0.680904897,0.666666667,0.016654116,0.013866897,0.706197875,0.50882252,0.845090554,0.714679242,0.835647579,0.711959282,1.900846629,1.796666838,0.060912679,0.083373362
6901648,736285.4403,40.87118333,4.783063333,0.058493903,0.031376129,NaN,NaN,NaN,NaN,NaN,0.028378615,NaN,0.655070501,NaN,0.006483459,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.157938284,0.042757446,736285.5313,8.63E-05,0.035352077,viirs,0.031782147,0.003220638,0.43842553,0.04278565,0.005410908,0.53841386,0.040641288,0.055086287,62.58044218,0.011561006,0.009242987,0.034171738,0.006294164,0.005126293,0.001896171,0.000237703,0.043063624,0.060321555,0.918971241,0.057345133,0.050919272,102268.4609,41,5,736285.4583,0.153925863,0.317454473,0.798516599,0.680904897,0.666666667,0.023603203,0.021069047,0.680102769,0.479449283,0.831705811,0.694561944,0.817720352,0.690290171,1.9939007,1.869714968,0.069792076,0.090113826
6901648,736285.4403,40.87118333,4.783063333,0.058493903,0.031376129,NaN,NaN,NaN,NaN,NaN,0.028378615,0.025508333,1.136027307,0.005894262,0.005376501,0.005276161,0.004326728,0.001994084,0.001524834,0.001301131,6.29E-05,0.000162961,0.000145334,0.173955279,0.037691666,736285.5156,8.63E-05,0.031856186,aqua,0.027831812,0.002379986,0.583084109,0.035708966,0.004233064,0.673977663,0.038358731,0.051476451,61.24721691,0.010830596,0.007783747,NaN,NaN,NaN,NaN,NaN,0.036967566,0.04882434,0.918971241,0.057345133,0.050919272,102268.4609,41,5,736285.4583,0.153925863,0.317454473,0.798516599,0.680904897,0.666666667,0.013304898,0.010926221,0.706345745,0.50527136,0.844298175,0.711913817,0.836606978,0.709736696,1.934775723,1.822893062,0.058453055,0.072810049
6901654,736285.6674,-51.11557,-56.29943,0.071348338,0.061985253,0.053270109,445.9324973,10.75481136,0.09298164,0.048643769,0.058400319,0.082143476,0.611445881,0.005646001,0.004684455,0.004740546,0.004553274,0.002848668,0.002241668,0.001952957,9.80E-05,0.000294084,0.000338175,0.325203533,0.057516665,736285.7726,0.022870906,0.049520495,aqua,0.039169346,0.00357607,0.388060753,0.050687064,0.005787983,0.492916151,0.052382069,0.070852846,47.98132382,0.01042909,0.008317084,NaN,NaN,NaN,NaN,NaN,0.051005313,0.068731801,0.390655935,0.093711205,0.089935243,99251.10156,-51,-56.25,736285.7083,0.153624658,0.308088201,0.917361496,0.857283687,0.666666667,0.057866985,0.052046278,0.729092305,0.583904527,0.873616023,0.776981885,0.834568376,0.751503398,1.444813229,1.420148263,0.061759142,0.08020294
6901659,736285.9049,-18.03279167,-149.5953383,0.025347024,0.01971207,0.025631554,1366.386119,26.53455106,0.037686713,0.023716714,0.01820553,0.294982601,0.043512562,0.013579914,0.010447131,0.008787653,0.006586001,0.002110088,0.001550783,0.001068175,7.08E-05,0.000289044,0.000310081,0.043802821,0.02210909,736285.8698,0.018107798,0.021160613,terra,0.015206353,0.001881465,0.737580559,0.013384195,0.003545655,0.804644226,0.017266661,0.016129095,12.09113627,0.024100257,0.011308748,NaN,NaN,NaN,NaN,NaN,0.015712038,0.013179803,0.340824634,0.11508546,0.111656755,100876.1406,-18,-149.375,736285.875,0.153786876,0.313132532,0.932752728,0.879230652,0.666666667,0.287719598,0.285557123,0.636657642,0.542117495,0.865741752,0.788059395,0.735389787,0.687914513,1.068812484,1.07708801,0.018263674,0.018234938
6901600,736287.4868,38.09658167,2.602015,0.060199775,0.041849175,NaN,NaN,NaN,NaN,NaN,0.039093738,0.140854542,0.632322269,0.005266001,0.004235001,0.004071001,0.003938001,0.002147001,0.001692001,0.001271001,0.000139001,0.000211001,0.000289001,0.256193303,0.049099999,736287.4392,8.63E-05,0.0425741,terra,0.030293402,0.002386321,0.581536186,0.039690354,0.004227967,0.674790085,0.040928375,0.05387458,59.33787247,0.009721758,0.007162761,NaN,NaN,NaN,NaN,NaN,0.04010513,0.054173595,1.059776664,0.077636018,0.070667021,102944.6641,38,2.5,736287.4583,0.153993364,0.319553495,0.805356424,0.670174885,0.666666667,0.098046951,0.087866017,0.610045667,0.449822679,0.807179299,0.67747999,0.755774668,0.663964524,1.774323097,1.704190927,0.057984389,0.074845205
6901659,736287.9007,-18.02188,-149.6397917,0.024219319,0.019428446,0.022674237,1526.963454,24.11946334,0.041460292,0.021807205,0.018195248,NaN,0.048550062,NaN,0.012691788,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.035514589,0.029133333,736287.9896,0.018107798,0.025158553,viirs,0.022506118,0.003541102,0.398748682,0.01756665,0.005898601,0.493898068,0.023901292,0.017043123,28.63487756,0.030239606,0.014400526,0.193827902,0.01713287,0.008243827,0.002243592,0.000282559,0.02595117,0.019265698,0.461013615,0.10289818,0.099988081,100674.3203,-18,-149.375,736287.9167,0.153766729,0.312506056,0.921325404,0.850548817,0.666666667,0.188584686,0.187003897,0.677016947,0.566024473,0.871538724,0.786570176,0.776806501,0.719610901,1.152219124,1.155516302,0.030012105,0.02711448
6901658,736287.9438,-17.83488833,-172.07719,0.022612249,NaN,0.022278821,1501.665327,23.27558892,0.042963467,0.021504054,NaN,NaN,1.559157471,NaN,0.011891618,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.036940031,0.024999999,736288.0604,0.018107798,0.022362287,viirs,0.020192263,0.002939201,0.480405973,0.015817029,0.005057105,0.576082078,0.021993676,0.016104484,31.54261627,0.028869016,0.01331891,0.042818181,0.016354597,0.007667523,0.001846554,0.000124469,0.023285392,0.017268341,0.461013615,0.10289818,0.099988081,100674.3203,-18,-149.375,736287.9167,0.153766729,0.312506056,0.921325404,0.850548817,0.666666667,0.017748001,0.013543991,0.817708788,0.682102726,0.909329093,0.828640064,0.899244063,0.823159241,1.175744422,1.177542851,0.02719669,0.024580188
6901578,736288.3632,-43.76305,38.52566333,0.059574298,0.053200665,0.040209121,1104.116056,17.13272507,0.058367831,0.040698661,0.051289531,0.212530429,NaN,0.007803044,0.007386523,0.006267914,0.005801653,0.003735218,0.003022001,0.002549827,0.000365914,0.000388287,0.000409546,0.20977039,0.060315788,736288.3455,0.013510638,0.054646876,terra,0.038998901,0.004488033,0.309207214,0.045312268,0.007079876,0.402971801,0.048160237,0.056808703,26.62142654,0.014300249,0.010511234,NaN,NaN,NaN,NaN,NaN,0.047295631,0.057571334,0.550322354,0.12832436,0.124099799,100583.6016,-44,38.75,736288.375,0.153757673,0.312224453,0.907515735,0.824926995,0.666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6901180,736288.6,53.85105167,-40.75242833,0.128313837,0.105183204,0.068779842,263.8421112,10.4850903,0.095373523,0.064780928,0.102934605,NaN,NaN,NaN,0.003218401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.375461638,0.08169565,736288.6354,0.003271739,0.070784254,viirs,0.060192798,0.003033445,0.465480651,0.076093796,0.005048363,0.577079693,0.081883628,0.103594718,74.17660682,0.006019171,0.004556589,0.032059574,0.003232523,0.002472801,0.001606334,0.000126566,0.086428757,0.112487062,0.43991369,0.059144888,0.057111941,101011.7031,-51,-56.25,736288.625,0.153800408,0.313553335,0.917784523,0.85038527,0.666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6901654,736288.6625,-51.0016,-56.29919333,NaN,0.086179166,NaN,NaN,NaN,NaN,NaN,0.092056071,0.062054165,1.053108037,0.005216175,0.004309274,0.004305001,0.004310274,0.003146801,0.002609441,0.002230668,0.000249601,0.000272001,0.000313653,0.549413574,0.072426085,736288.5538,0.022870906,0.065827268,terra,0.047651859,0.004143777,0.334895513,0.061018685,0.006459854,0.441649359,0.060748499,0.07777895,40.79109658,0.009661141,0.007917065,NaN,NaN,NaN,NaN,NaN,0.061397812,0.081994653,0.442562193,0.060190495,0.058163084,101002.3828,-51,-56.25,736288.6667,0.153799478,0.313524404,0.918158516,0.850341228,0.666666667,0.033941631,0.0282771,0.780379367,0.63669564,0.893953663,0.80417367,0.872952815,0.791738978,1.305102496,1.295045345,0.067598613,0.087387768
6901654,736288.6625,-51.0016,-56.29919333,NaN,0.086179166,NaN,NaN,NaN,NaN,NaN,0.092056071,0.19554545,0.336390964,0.007305001,0.005698001,0.005295001,0.005003001,0.003636001,0.002931001,0.002504001,0.000155001,0.000306001,0.000396001,0.398850501,0.070599998,736288.724,0.022870906,0.063012257,aqua,0.045168873,0.0045262,0.30659987,0.047956823,0.007038286,0.405353041,0.05897323,0.066034428,38.2042102,0.013429416,0.009138856,NaN,NaN,NaN,NaN,NaN,0.057871198,0.063883483,0.442562193,0.060190495,0.058163084,101002.3828,-51,-56.25,736288.6667,0.153799478,0.313524404,0.918158516,0.850341228,0.666666667,0.161267061,0.152130332,0.669687432,0.552899957,0.864105223,0.774218264,0.77500681,0.714139647,1.25556719,1.250967464,0.062395503,0.068797092
6901654,736288.6625,-51.0016,-56.29919333,NaN,0.086179166,NaN,NaN,NaN,NaN,NaN,0.092056071,NaN,0.543590959,NaN,0.005130001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.451645225,0.072199998,736288.7563,0.022870906,0.060823526,viirs,0.05112751,0.004970449,0.284080902,0.063496218,0.007544339,0.386158119,0.060760363,0.075599277,44.00271049,0.010855692,0.008863057,0.138208692,0.005874001,0.004834001,0.002800001,0.000350001,0.067818722,0.088089322,0.442562193,0.060190495,0.058163084,101002.3828,-51,-56.25,736288.6667,0.153799478,0.313524404,0.918158516,0.850341228,0.666666667,0.1016685,0.09252405,0.701062312,0.568644645,0.869267069,0.77459466,0.806498183,0.734118984,1.352837308,1.338851685,0.075891413,0.095112769
6901659,736288.9035,-18.02061167,-149.6241,0.026157883,NaN,0.024273955,NaN,NaN,NaN,0.025483055,NaN,0.106804997,0.744965262,0.015884144,0.011674001,0.009101693,0.007097601,0.002308858,0.001682001,0.001334715,0.000151539,0.000152309,0.000165068,0.034665723,0.022385714,736288.8212,0.018107798,0.021270361,terra,0.017009917,0.002262916,0.613249574,0.013182994,0.004080723,0.699138513,0.021090891,0.017746327,28.77213921,0.027993682,0.012166304,NaN,NaN,NaN,NaN,NaN,0.019104807,0.013838132,0.271644145,0.14211829,0.139204934,100902.3984,-18,-149.375,736288.875,0.153789497,0.313214039,0.949242534,0.905571393,0.666666667,0.069699003,0.061253587,0.774942502,0.652326091,0.900917804,0.822167901,0.860170038,0.793421988,1.148699871,1.152447896,0.022138701,0.019895534
6901580,736289.2368,-52.119015,83.70935667,0.071966369,0.059861288,NaN,NaN,NaN,NaN,NaN,0.061963547,NaN,0.622153894,NaN,0.00460477,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.256861134,0.052974999,736289.3187,0.022870906,0.044127201,viirs,0.039274375,0.003229632,0.437204527,0.051817853,0.005366069,0.542912801,0.045537602,0.060329053,36.52559013,0.009447962,0.007481404,0.040351851,0.005111078,0.004099693,0.001830616,0.00019577,0.048629026,0.066826003,1.078521729,0.040172499,0.037097763,101823.7656,-52,83.75,736289.25,0.153881471,0.316074082,0.815291852,0.676241223,0.666666667,0.028395018,0.025491458,0.797058336,0.6537378,0.89845898,0.810171739,0.887139373,0.806912619,1.239062791,1.235258923,0.052665133,0.07063695
6901580,736289.2368,-52.119015,83.70935667,0.071966369,0.059861288,NaN,NaN,NaN,NaN,NaN,0.061963547,0.085986954,0.395580053,0.005300418,0.004579392,0.004555001,0.004177334,0.002298957,0.001776436,0.001525418,0.000141751,0.000183751,0.000215305,0.245529041,0.048699999,736289.342,0.022870906,0.040582415,aqua,0.033627348,0.002807257,0.494337435,0.044716705,0.004794432,0.595063229,0.043105639,0.06003169,39.96707909,0.009785803,0.007596483,NaN,NaN,NaN,NaN,NaN,0.041675339,0.057544349,1.078521729,0.040172499,0.037097763,101823.7656,-52,83.75,736289.25,0.153881471,0.316074082,0.815291852,0.676241223,0.666666667,0.068549277,0.064005331,0.748096841,0.609010713,0.878917087,0.784543091,0.851157466,0.776261648,1.288736419,1.280664265,0.046954602,0.063407145
6901574,736289.2764,-50.565205,67.82186,0.057326432,0.05218558,0.038266716,NaN,NaN,NaN,0.03926916,0.051537742,0.089086954,0.908517432,0.006848364,0.008252168,0.007350092,0.006619728,0.003137044,0.002433834,0.002135305,8.03E-05,0.000154637,0.000130436,0.130805336,0.039973912,736289.1719,0.022870906,0.034664419,terra,0.028388772,0.003678333,0.377272094,0.04393701,0.006029954,0.473136369,0.038433084,0.058784578,47.79964267,0.012553555,0.011847097,NaN,NaN,NaN,NaN,NaN,0.036260095,0.059373208,0.840853333,0.077415079,0.073383629,102018.2266,-50.5,68.125,736289.2917,0.153900883,0.316677714,0.86018302,0.743490741,0.666666667,0.052936283,0.045221308,0.734974617,0.583471007,0.872081055,0.770026544,0.84278246,0.757728433,1.442843007,1.418032408,0.046267798,0.070854774
6901493,736289.3326,-44.03152333,49.69968,0.109204541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.103024997,0.761134827,0.006766084,0.006217001,0.006118834,0.006111121,0.003411914,0.002653131,0.002296349,0.000176881,0.000197584,0.000256241,0.258853753,0.050133332,736289.2413,0.013510638,0.043161663,terra,0.033376684,0.004046124,0.34297821,0.047464588,0.006458103,0.441769151,0.043804677,0.061897682,40.95809785,0.012444983,0.011077983,NaN,NaN,NaN,NaN,NaN,0.042177362,0.063229218,0.624729037,0.109663755,0.104729041,101476.4375,-44,50,736289.3333,0.1538468,0.314995931,0.888512372,0.797300604,0.666666667,0.06661227,0.058376983,0.746824081,0.609930795,0.88271253,0.790969987,0.846055829,0.771117495,1.304594209,1.295064187,0.048821578,0.069833346
6901175,736289.5299,10.70585333,-25.75757667,0.047584853,NaN,0.036750991,1319.322437,14.88052762,0.067201918,0.0359181,NaN,0.182038091,1.037729204,0.003569159,0.003786106,0.003882527,0.003608779,0.001618843,0.001312738,0.001010422,0.000176106,0.000196106,0.000210334,0.239238002,0.039378946,736289.5052,0.005062924,0.03418538,terra,0.027051795,0.001949874,0.711703464,0.049853605,0.003631817,0.785554537,0.033136742,0.060581455,36.55629573,0.006617407,0.00654653,NaN,NaN,NaN,NaN,NaN,0.032425129,0.062248642,0.562219381,0.269591004,0.251714766,101213.4297,10.5,-25.625,736289.5417,0.153820545,0.314179521,0.87498107,0.793714248,0.666666667,0.100450165,0.08390944,0.72866316,0.609214874,0.878432463,0.793795532,0.829503907,0.767470778,1.236740102,1.233768201,0.035867528,0.065988613
6901581,736290.2326,-51.92542167,93.907215,0.057821875,0.049135882,0.038377635,835.5438815,19.57763348,0.051078697,0.035396467,0.050739532,0.080486954,0.40590422,0.006433479,0.005424175,0.00522191,0.00484091,0.002758262,0.002157751,0.001869546,0.000155392,0.000281418,0.000328084,0.233540767,0.051113042,736290.3038,0.022870906,0.043233094,aqua,0.034975035,0.003373225,0.411396278,0.042951651,0.005561245,0.513012898,0.044919889,0.057991885,38.05761909,0.011838518,0.008792016,NaN,NaN,NaN,NaN,NaN,0.043427852,0.055450708,0.873348653,0.09405075,0.089430936,101683.5234,-52,93.75,736290.25,0.153867472,0.315638752,0.859631992,0.738840015,0.666666667,0.063786226,0.059451495,0.75849139,0.621033112,0.886313383,0.79497105,0.855782395,0.781202173,1.259486408,1.254040806,0.048299112,0.060837151
6901765,736290.4076,34.78755333,23.906195,0.050251857,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.414948538,NaN,0.008915078,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.084058235,0.035138461,736290.4646,0.000176545,0.029016341,viirs,0.026262827,0.003206621,0.440341879,0.027829872,0.005420145,0.537496245,0.032402852,0.034121497,56.60917326,0.017816369,0.011158322,0.125748273,0.009840924,0.006281693,0.001953501,0.000243334,0.03436736,0.037121789,0.57794857,0.098448887,0.093719035,101188.7031,35,23.75,736290.4167,0.153818077,0.314102766,0.89047817,0.805572081,0.666666667,0.099474213,0.092568954,0.631131521,0.477621438,0.829968378,0.711305061,0.760428394,0.671472009,1.668492371,1.613336281,0.04916955,0.05364346
6901765,736290.4076,34.78755333,23.906195,0.050251857,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.132657891,0.604365048,0.009479693,0.008563858,0.007678001,0.00617677,0.002495232,0.001901847,0.00151277,0.000131715,0.000221385,0.000223847,0.088146325,0.031099999,736290.3906,0.000176545,0.027738062,terra,0.022051917,0.002635403,0.526573153,0.024513466,0.004599861,0.620234069,0.030287868,0.034510992,56.0229487,0.017169821,0.010919644,NaN,NaN,NaN,NaN,NaN,0.028341777,0.031995704,0.57794857,0.098448887,0.093719035,101188.7031,35,23.75,736290.4167,0.153818077,0.314102766,0.89047817,0.805572081,0.666666667,0.093832383,0.084497672,0.642020899,0.490055112,0.834498257,0.718408259,0.769349598,0.682140143,1.652727567,1.601068668,0.040801414,0.046612435
6901648,736290.4403,40.89325167,4.97382,0.096262926,0.059699395,0.034081813,NaN,NaN,NaN,0.032335689,0.058716067,0.136579163,NaN,0.003808641,0.004196081,0.004788241,0.004352321,0.002256241,0.001812241,0.001422721,0.000213084,0.000401841,0.000435827,0.262732711,0.046826086,736290.4601,8.63E-05,0.040844775,terra,0.030628368,0.002668969,0.519950717,0.059182607,0.004602738,0.619846354,0.041990148,0.079795419,61.21836566,0.007070499,0.007933754,NaN,NaN,NaN,NaN,NaN,0.040974837,0.082838319,0.628371358,0.063275121,0.060047377,100922.0313,41,5,736290.4583,0.153791457,0.313274982,0.882546902,0.791447561,0.666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6901648,736290.4403,40.89325167,4.97382,0.096262926,0.059699395,0.034081813,NaN,NaN,NaN,0.032335689,0.058716067,NaN,NaN,NaN,0.005571523,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.194727028,0.047866665,736290.5354,8.63E-05,0.039626766,viirs,0.035518991,0.003250294,0.434425262,0.052356011,0.005429044,0.53661526,0.045900213,0.068155067,64.08832844,0.00946073,0.00833654,0.099771109,0.005125044,0.004595653,0.001874131,0.000322469,0.048682546,0.074836197,0.628371358,0.063275121,0.060047377,100922.0313,41,5,736290.4583,0.153791457,0.313274982,0.882546902,0.791447561,0.666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6901648,736290.4403,40.89325167,4.97382,0.096262926,0.059699395,0.034081813,NaN,NaN,NaN,0.032335689,0.058716067,0.183647995,NaN,0.004330834,0.00427661,0.004644092,0.003883274,0.001991001,0.001610783,0.001386501,0.000162523,0.000354334,0.000401084,0.232258914,0.046849999,736290.5295,8.63E-05,0.039258915,aqua,0.033504674,0.002604284,0.532865091,0.051322803,0.004520029,0.631188578,0.046746627,0.074395591,63.50999925,0.00801951,0.007066556,NaN,NaN,NaN,NaN,NaN,0.045350629,0.072101703,0.628371358,0.063275121,0.060047377,100922.0313,41,5,736290.4583,0.153791457,0.313274982,0.882546902,0.791447561,0.666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6901573,736291.359,27.62525833,34.27088833,0.043749557,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.397421792,NaN,0.004815235,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.207225611,0.041646511,736291.4521,0,0.034613103,viirs,0.032059407,0.002797897,0.504668226,0.053545104,0.00481264,0.605344968,0.039581909,0.066749892,51.84371187,0.008186362,0.007945909,0.207543177,0.004425392,0.00437845,0.001590305,0.000288914,0.041535504,0.072529707,0.696177781,0.164196745,0.15365833,101436.5078,27.5,34.375,736291.375,0.153842814,0.314871984,0.863508643,0.76532393,0.666666667,0.165812187,0.154771517,0.596067547,0.467583992,0.81892296,0.707813639,0.72786767,0.660603253,1.503886543,1.475526245,0.052421431,0.086108383
6901492,736291.4368,-39.80091,11.17878667,0.081240779,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.066782607,1.091758369,0.005404546,0.004818274,0.004509637,0.004251637,0.00272461,0.002163455,0.001817653,0.000153044,0.000246088,0.000305728,0.29298793,0.059963635,736291.3663,0.013510638,0.053048505,terra,0.039089871,0.003331892,0.416499716,0.050148363,0.005485192,0.520125932,0.048497101,0.062421157,34.6214712,0.009985219,0.007758265,NaN,NaN,NaN,NaN,NaN,0.048101066,0.064274636,0.504223347,0.080531649,0.077285685,101807.1484,-42.5,3.125,736291.4583,0.153879813,0.3160225,0.905393327,0.829602103,0.666666667,0.035727943,0.029566495,0.79420989,0.657077864,0.901085929,0.816195007,0.881391957,0.80505009,1.213023495,1.211635618,0.051458596,0.067407596
6901582,736291.4951,-42.28757,2.958545,0.055725256,0.043166955,0.036540509,1122.864744,10.40900315,0.096070679,0.033725629,0.043444133,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,736291.5771,0.013510638,NaN,viirs,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.07727357,NaN,NaN,0.272299993,NaN,NaN,NaN,NaN,NaN,NaN,0.504223347,0.080531649,0.077285685,101807.1484,-42.5,3.125,736291.4583,0.153879813,0.3160225,0.905393327,0.829602103,0.666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6901582,736291.4951,-42.28757,2.958545,0.055725256,0.043166955,0.036540509,1122.864744,10.40900315,0.096070679,0.033725629,0.043444133,0.112004759,0.778590953,0.009272001,0.007345715,0.006522251,0.005994934,0.003239287,0.002501858,0.002115601,0.000195868,0.000345144,0.000383068,0.162388066,0.047599999,736291.6094,0.013510638,0.039577015,aqua,0.031338012,0.00370242,0.374817644,0.032765551,0.00604695,0.471806517,0.041417506,0.04571028,44.09948889,0.016888145,0.01079382,NaN,NaN,NaN,NaN,NaN,0.039753259,0.042686838,0.504223347,0.080531649,0.077285685,101807.1484,-42.5,3.125,736291.4583,0.153879813,0.3160225,0.905393327,0.829602103,0.666666667,0.071697597,0.062643726,0.730433785,0.590200496,0.876647865,0.781175022,0.833212302,0.755529145,1.359893569,1.344706459,0.047651258,0.05219142
6901472,736291.5868,20.91277167,-35.25812167,0.050375942,0.041869618,0.038984495,677.5506672,12.19946916,0.08197078,0.037253202,0.03975776,NaN,0.813355043,NaN,0.009806201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.081564015,0.03511111,736291.6604,0.005062924,0.029411758,viirs,0.026270078,0.003736317,0.377914841,0.025202973,0.006153125,0.47346797,0.030896576,0.028923049,48.40777598,0.022259012,0.013012365,0.120772219,0.012378801,0.007325401,0.002306001,0.000219334,0.03342594,0.032328585,0.210142419,0.105487563,0.1032518,101675.0391,21,-35,736291.5833,0.153866625,0.315612415,0.955331814,0.921150846,0.666666667,0.076285493,0.066251733,0.707013048,0.562565075,0.869945519,0.770346882,0.812709568,0.730275007,1.448470025,1.422962978,0.043463364,0.044618566
6901656,736292.0715,-16.574895,151.93223,0.027063963,0.019540431,0.021133362,NaN,NaN,NaN,0.021186902,0.020474938,NaN,0.254267799,NaN,0.010992433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.053414116,0.03027027,736292.1479,0.018107798,0.026102629,viirs,0.023504023,0.003444314,0.409953847,0.020390084,0.005758892,0.505879879,0.025052041,0.020670572,27.31593129,0.025639443,0.013409057,0.08980227,0.014382974,0.007620109,0.002148843,0.000267082,0.02706799,0.023042857,0.963090301,0.077533141,0.071806386,101210.0156,-16.5,151.875,736292.0417,0.153820204,0.314168923,0.828630125,0.701198716,0.666666667,0.077787996,0.074433168,0.770530299,0.645730021,0.892563587,0.809270574,0.863277766,0.797916101,1.135280379,1.139953379,0.030593918,0.029808614
6901656,736292.0715,-16.574895,151.93223,0.027063963,0.019540431,0.021133362,NaN,NaN,NaN,0.021186902,0.020474938,0.037222726,1.588762523,0.012423653,0.009440251,0.007460436,0.006143044,0.002088501,0.001506092,0.001289168,6.52E-05,6.54E-05,8.95E-05,0.059253592,0.023365217,736291.9809,0.018107798,0.021886493,terra,0.019110887,0.002228628,0.622684588,0.016577071,0.00403229,0.707536083,0.023555053,0.021616465,30.1148885,0.022179032,0.010652788,NaN,NaN,NaN,NaN,NaN,0.021828266,0.018396111,0.963090301,0.077533141,0.071806386,101210.0156,-16.5,151.875,736292.0417,0.153820204,0.314168923,0.828630125,0.701198716,0.666666667,0.014979124,0.01137246,0.82272031,0.686369442,0.910036779,0.829393219,0.904051714,0.827556129,1.159971128,1.163104296,0.024753221,0.023970836
